CTNID,StudyName,CruiseTow,Cruise,Year,CruiseName,RVName,CruiseDateStart,CruiseDateEnd,TZZoneName,CruisePersID,Tow,R2R_Event,Epoch,DayEpoch,Date,DateTimeStart,DateTimeLocal,TimeStart,TimeLocal,DayNight,LatDegStart,LatMinStart,LatitudeStart,LongDegStart,LongMinStart,LongitudeStart,DateTimeEnd,DateTimeLocalEnd,TimeEnd,TimeLocalEnd,LatDegEnd,LatMinEnd,LatitudeEnd,LongDegEnd,LongMinEnd,LongitudeEnd,DurationTow,SolarElevationCorr,Heading,SOG,WaterDepth,WindSpeed,WindDirection,Weather,CloudCover,Seas,SST,SSS,TowPersID,NetID,NetName,MeshSize,NetLength,LengthHorizontal,LengthVertical,AreaM2,TowType,DepthTarget,DepthMaximum,WireOut,R2R_EventCTD,Cast,MOCDNPair,PreCast,PostCast,FirstMCN,Net,DepthStart,DepthEnd,DepthInterval,TimeNet,Dpth,AngleNet,FlowCounts,VolFilt,Temp,Sal,PayRetrievRate,FracBiom,FracPreserved,FracETS,FracGutFluor,FracGutContents,maxVolFiltM3,CruiseNotes,NetNotes,CTNNotes
105501,EXPORTS,1055,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,55,RR1813-SE-20180825.0100.001,2,2,8/25/18,2018-08-25T01:00:00,2018-08-24T16:00:00,1:00:00,16:00:00,Day,50,24.392,50.40653333,145,12.203,145.2033833,2018-08-25T01:33:00,2018-08-24T16:33:00,1:33:00,16:33:00,50,23.657,50.39428333,145,13.208,145.2201333,33,13.30133915,236,2.1,4291.5,15.4,256.3,,90,1.5,,,SteD/StaK/MicA/CopJ/CouC/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-50,61.8,92.1,,7,3,1055010010,1055020549,1055010011,1,0,50,0-50,1:23,51,42.1,421,1945.7,8.336,32.472,10/0/-7/0/-7,,,,,,2149.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Vertical speed screwy.  Bad wrap.
105502,EXPORTS,1055,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,55,RR1813-SE-20180825.0100.001,2,2,8/25/18,2018-08-25T01:00:00,2018-08-24T16:00:00,1:00:00,16:00:00,Day,50,24.392,50.40653333,145,12.203,145.2033833,2018-08-25T01:33:00,2018-08-24T16:33:00,1:33:00,16:33:00,50,23.657,50.39428333,145,13.208,145.2201333,33,13.30133915,236,2.1,4291.5,15.4,256.3,,90,1.5,,,SteD/StaK/MicA/CopJ/CouC/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-50,61.8,92.1,,7,3,1055010010,1055020549,1055010011,2,50,0,50-0,1:33,,,255,805.7,,,-7,2,4,,,,954.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105601,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,1,0,1000,0-1000,7:49,1000.1,36.9,787,3954.4,2.991,34.362,10/20/30/40/30/20/10/0,,,,,,4237.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105602,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,2,1000,750,1000-750,8:21,750.1,44.9,707,3107.2,3.43,34.253,0/-10/-15,2,4,,,,3419.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105603,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,3,750,500,750-500,8:52,500.2,46.4,719,3073.8,3.934,34.099,-0.05,2,4,,,,3342.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105604,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,4,500,400,500-400,9:14,400.7,48.4,529,2194.1,4.061,33.98,-10,2,4,,,,2406.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Chaetognatha.
105605,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,5,400,300,400-300,9:42,299.2,45.1,681,2999,4.057,33.837,-10,2,4,,,,3283.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Chaetognatha.
105606,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,6,300,200,300-200,10:06,200.5,41.8,555,2566.8,4.523,33.744,-10,2,4,,,,2793.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Chaetognatha.
105607,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,7,200,150,200-150,10:21,150.3,40.1,324,1526.8,4.655,33.599,-7,2,4,,,,1655.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105608,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,8,150,100,150-100,10:32,100.7,40.7,268,1253.9,5.43,32.786,-7,2,4,,,,1360.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105609,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,9,100,50,100-50,10:44,50.3,42.7,249,1128.3,8.431,32.444,-7,2,4,,,,1216.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
105610,EXPORTS,1056,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,56,RR1813-SE-20180825.0643.001,2,2,8/25/18,2018-08-25T06:43:00,2018-08-24T21:43:00,6:43:00,21:43:00,Night,50,32.718,50.5453,145,1.531,145.0255167,2018-08-25T10:57:00,2018-08-25T01:57:00,10:57:00,1:57:00,50,28.032,50.4672,145,12.512,145.2085333,254,-48.76139137,244.5,2,4271.5,16.6,254.6,,,1.5,14.16,32.26,SteD/MicA/CopJ/HirM/MenB/HalS/SanA,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1036.9,1927,,8,3,1056010036,1056100748,1056010037,10,50,0,50-0,10:57,,,340,1525.9,,,-7,4,8,,,,1661,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,SizeFraction = 2000 FracPreserved = 16.
108801,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,1,0,1000,0-1000,20:11,1000,40.1,794,3779.3,2.977,34.365,10/20/30/40/30/20/10/0,,,,,,4069.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108802,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,2,1000,750,1000-750,20:41,748.9,46.4,729,3119,3.407,34.256,0/-10/-15,4,2,,,,3402.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108803,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,3,750,500,750-500,21:16,499.6,44.8,845,3709.3,3.955,34.093,-0.05,4,2,,,,4081.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa (some).
108804,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,4,500,400,500-400,21:34,400.4,46.3,413,1760.8,4.155,33.996,-10,4,2,,,,1920.3,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa layer.  Salpa aggregate 23 (105 mL) total.
108805,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,5,400,300,400-300,21:57,300.1,42.6,530,2418.4,4.292,33.883,-10,4,2,,,,2647.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa layer.  Salpa solitary 24 (364 mL) total.  Clio.
108806,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,6,300,200,300-200,22:16,200.1,44.4,462,2056.7,4.462,33.734,-10,4,2,,,,2264.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Clio.
108807,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,7,200,150,200-150,22:26,150.3,44.1,230,1025.3,5.151,33.664,-10,4,2,,,,1107.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108808,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,8,150,100,150-100,22:35,100.7,47.3,222,929.3,5.606,32.881,-10,4,4,,4,,1002.3,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108809,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,9,100,50,100-50,22:45,50.6,48.2,275,1138.5,7.745,32.463,-10,4,4,,4,,1233.3,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Creseis.  SizeFraction = 2000 FracGutFluor = 8.
108810,EXPORTS,1088,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,88,RR1813-SE-20180829.1903.001,2,7,8/29/18,2018-08-29T19:03:00,2018-08-29T10:03:00,19:03:00,10:03:00,Day,50,28.261,50.47101667,144,44.273,144.7378833,2018-08-29T22:56:00,2018-08-29T13:56:00,22:56:00,13:56:00,50,29.582,50.49303333,144,56.07,144.9345,233,29.75617006,285.5,2.1,4228.8,11.4,289.1,,100,1,14.45,32.25,SteD/CopJ/CouC/MenB/HalS,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1033,1960.5,,9,4,1088010022,1088100615,1088010023,10,50,0,50-0,22:56,,,225,1170.5,,,-10,4,4,,4,,1282.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,FlowCounts and VolFilt from Tow_88_net.txt.  SizeFraction = 2000 FracGutFluor = 8.
108901,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,1,0,1000,0-1000,7:15,999,37.2,700,3449.7,2.983,34.364,10/20/30/40/30/20/10/0/-10,,,,,,3637.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Vertical speed screwy at beginning.
108902,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,2,1000,750,1000-750,7:40,750.2,46.5,554,2370.7,3.403,34.268,0.666666667,4,2,,,,2603.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108903,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,3,750,500,750-500,8:17,500.2,47,835,3509.1,3.948,34.096,-15,4,2,,,,3876,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108904,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,4,500,400,500-400,8:35,399.9,46.4,446,1909.3,4.134,33.998,-15,4,2,,,,2085.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108905,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,5,400,300,400-300,8:51,300.7,47.5,389,1631.9,4.312,33.885,1.5,4,2,,,,1772.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108906,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,6,300,200,300-200,9:14,200.3,48.7,588,2424.9,4.604,33.737,-10,4,2,,,,2657.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
108907,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,7,200,150,200-150,9:27,150.1,46.4,335,1424.4,5.162,33.681,-10,4,2,,,,1565.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
