object_id,object_lat,object_lon,object_date,object_time,object_link,object_depth_min,object_depth_max,object_annotation_status,object_annotation_person_name,object_annotation_person_email,object_annotation_date,object_annotation_time,object_annotation_category,object_annotation_hierarchy,object_lat_end,object_lon_end,object_area,object_mean,object_stddev,object_mode,object_min,object_max,object_x,object_y,object_xm,object_ym,object_perim.,object_bx,object_by,object_width,object_height,object_major,object_minor,object_angle,object_circ.,object_feret,object_intden,object_median,object_skew,object_kurt,object_%area,object_xstart,object_ystart,object_area_exc,object_fractal,object_skelarea,object_slope,object_histcum1,object_histcum2,object_histcum3,object_xmg5,object_ymg5,object_nb1,object_nb2,object_nb3,object_compentropy,object_compmean,object_compslope,object_compm1,object_compm2,object_compm3,object_symetrieh,object_symetriev,object_symetriehc,object_symetrievc,object_convperim,object_convarea,object_fcons,object_thickr,object_tag,object_esd,object_elongation,object_range,object_meanpos,object_centroids,object_cv,object_sr,object_perimareaexc,object_feretareaexc,object_perimferet,object_perimmajor,object_circex,object_cdexc,sample_id,sample_dataportal_descriptor,sample_scan_operator,sample_ship,sample_program,sample_stationid,sample_bottomdepth,sample_ctdrosettefilename,sample_other_ref,sample_tow_nb,sample_tow_type,sample_net_type,sample_net_mesh,sample_net_surf,sample_zmax,sample_zmin,sample_tot_vol,sample_comment,sample_tot_vol_qc,sample_depth_qc,sample_sample_qc,sample_barcode,sample_duration,sample_ship_speed,sample_cable_length,sample_cable_angle,sample_cable_speed,sample_nb_jar,sample_open,process_id,process_date,process_time,process_img_software_version,process_img_resolution,process_img_od_grey,process_img_od_std,process_img_background_img,process_particle_version,process_particle_threshold,process_particle_pixel_size_mm,process_particle_min_size_mm,process_particle_max_size_mm,process_particle_sep_mask,process_particle_bw_ratio,process_software,acq_id,acq_instrument,acq_min_mesh,acq_max_mesh,acq_sub_part,acq_sub_method,acq_hardware,acq_software,acq_author,acq_imgtype,acq_scan_date,acq_scan_time,acq_quality,acq_bitpixel,acq_greyfrom,acq_scan_resolution,acq_rotation,acq_miror,acq_xsize,acq_ysize,acq_xoffset,acq_yoffset,acq_lut_color_balance,acq_lut_filter,acq_lut_min,acq_lut_max,acq_lut_odrange,acq_lut_ratio,acq_lut_16b_median,objid,processid_internal,acq_id_internal,sample_id_internal,classif_id,classif_who,classif_auto_id,classif_auto_name,classif_auto_score,classif_auto_when,object_random_value,object_sunpos,sample_lat,sample_long
204703_5000_1_4_1_1129,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,500,750,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,323226,150.42,60.381,243,27,255,813.59,558.41,812.96,560.45,10382.27,21924,7725,1376,951,1109.2,371,25.4,0.038,1495.3,48618467,150,-0.025,-1.218,3.27,23219,7725,312667,1.246,15812,8.844,96,145,198,0,0,41,41,0,0,0,0,0,0,0,5.845,5.758,7,7,4650,659870,18.877,6.606,1,641.5170497,2.989218329,228,-0.84735051,2.236067977,39.88831272,26.31578947,18.56692577,2.673623004,6.944481605,9.361587015,0.036452713,0.003998932,204703,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,750,500,905.1,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204703,20230614,11:00.0,8.03_picheral_cnrs,2400,nan,0,20230601_1136_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0516,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204703,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230601,31:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,614,51241,1.8,1.15,44558.1,459669108,1721727,1721727,459322,56693,,56693,Gnathostomata,0.335632496,44:44.0,13518451,D,48.93581667,-14.83035
204705_2000_1_4_1_170,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,300,400,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,821551,156.02,54.648,242,31,255,576.17,1198.31,570.68,1243.13,19206.63,5408,4730,1031,2532,1841.8,567.9,82.3,0.028,2536,128179750,154,0.02,-1.169,2.62,6158,4730,800002,1.283,43496,26.496,108,151,199,0,0,160,149,0,0,0,0,0,0,0,5.983,6.035,5,5,7122,1580124,46.942,5.427,1,1022.756677,3.242957746,224,-0.791713326,45.27692569,35.25189078,24.55357143,21.47405198,2.835330651,7.57373817,10.42725299,0.027250964,0.050621079,204705,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,400,300,532.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204705,20230614,52:00.0,8.03_picheral_cnrs,2400,nan,0,20230602_1102_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.043,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,2000_1_4_204705,zooscan,2000,5000,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230602,42:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,617,51527,1.8,1.15,44806.7,459676336,1721736,1721736,459324,56693,,56693,Gnathostomata,0.291228819,44:47.6,31082898,D,48.93581667,-14.83035
204705_5000_1_4_1_295,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,300,400,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,377104,93.77,59.086,49,27,255,980.23,244.56,1016.17,282.57,8376.91,6928,6022,2036,656,1434.8,334.6,175.8,0.068,2048.2,35361731,70,1.239,0.347,0.38,7716,6022,375660,1.176,10934,24.707,50,69,115,0,0,25,15,0,0,0,0,0,0,0,8.381,8.139,9,9,5380,863909,0,2.983,1,692.92404,4.28358209,228,-2.414707204,52.34500931,62.91991042,25.87719298,13.66756155,3.341430829,4.090332031,5.837630662,0.067270985,0.08540392,204705,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,400,300,532.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204705,20230614,03:00.0,8.03_picheral_cnrs,2400,nan,0,20230602_1102_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0678,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204705,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230602,33:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,606,50617,1.8,1.15,44014.95,459677326,1721737,1721737,459324,56693,,56693,Gnathostomata,0.554794425,44:47.6,96945063,D,48.93581667,-14.83035
204705_5000_1_4_1_420,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,300,400,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,416761,125.67,66.365,51,27,255,483.61,577.82,447.8,570.8,10603.23,4521,8535,1170,1248,1088.9,487.3,53.1,0.047,1657.5,52373642,112,0.393,-1.147,4.35,5586,8535,398644,1.226,13011,13.328,63,105,172,0,0,26,16,0,0,0,0,0,0,0,4.62,4.735,6,6,4832,785282,9.074,4.62,1,728.4480667,2.23613963,228,-1.310732746,36.67424164,52.51850084,28.94736842,16.79330383,2.625983,6.395054282,9.736455464,0.044559219,0.058085606,204705,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,400,300,532.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204705,20230614,03:00.0,8.03_picheral_cnrs,2400,nan,0,20230602_1102_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0678,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204705,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230602,33:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,606,50617,1.8,1.15,44014.95,459677451,1721737,1721737,459324,56693,,56693,Gnathostomata,0.177571241,44:47.6,13302134,D,48.93581667,-14.83035
204705_5000_1_4_1_926,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,300,400,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,460049,134.94,71.574,254,28,255,609.29,714.89,607.54,656.29,9196.46,22430,8888,1065,1576,1112,526.8,52.8,0.068,1762,62078404,122,0.324,-1.286,11.2,23343,8888,408526,1.235,11368,15.249,63,106,171,0,0,13,28,0,0,0,0,0,0,0,5.297,5.354,6,6,5277,828047,2.938,4.551,1,765.3447454,2.110056926,227,-1.122685618,59.00847397,53.35704758,31.71806167,14.38762506,2.756741557,5.21906924,8.269784173,0.060706003,0.092321857,204705,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,400,300,532.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204705,20230614,03:00.0,8.03_picheral_cnrs,2400,nan,0,20230602_1102_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0678,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204705,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230602,33:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,606,50617,1.8,1.15,44014.95,459677957,1721737,1721737,459324,56693,,56693,Gnathostomata,0.198020715,44:47.6,83677372,D,48.93581667,-14.83035
204706_5000_1_4_1_470,48.93581667,-14.83035,20210517,100700,http://www.zooscan.obs-vlfr.fr//,200,300,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.8934,-15.04843333,608745,143.31,70.729,29,27,255,1121.51,748.41,1121.04,749.63,16184.37,20222,6533,2487,1214,1897.1,408.6,16.8,0.029,2557.5,87240017,139,0.039,-1.267,8.64,22450,6533,556133,1.246,28858,16.999,77,128,188,0,0,35,97,0,0,0,0,0,0,0,8.365,8.595,8,8,7398,1834122,0,6.933,1,880.3852604,4.638141809,228,-0.960278566,2.236067977,49.54294885,31.14035088,21.70183897,3.430134954,6.326817826,8.531365314,0.026681902,0.002998442,204706,nan,hg,james_cook,exports,47,4666.8,nan,nan,99999,1,mocness,222,1.415,300,200,762,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204706,20230614,43:00.0,8.03_picheral_cnrs,2400,nan,0,20230602_1102_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0361,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204706,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230602,24:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,603,50370,1.8,1.15,43800.5,459680837,1721742,1721742,459325,56693,,56693,Gnathostomata,0.42863565,44:49.8,49674055,D,48.93581667,-14.83035
204802_5000_1_4_1_63,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,750,1000,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,392442,162.02,87.403,254,38,255,776.91,259.74,693.19,228,5302.95,13035,7597,1360,708,1281.9,389.8,166.5,0.175,1384,63582915,181,-0.184,-1.727,37.24,13137,7597,246293,1.225,8988,16.207,50,77,159,0,0,8,5,0,0,0,0,0,0,0,3.964,4.06,4,4,4131,507555,0.014,15.837,1,706.8752884,3.287179487,217,-0.749717787,89.88882022,53.69707444,40.0921659,10.68551831,2.788753034,3.831647399,4.13650546,0.110057255,0.18112552,204802,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,1000,750,757.2,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204802,20230607,29:00.0,8.03_picheral_cnrs,2400,nan,0,20230607_1127_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,unused,0.0188,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204802,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230607,40:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,616,51449,1.8,1.15,44738.55,459690268,1721757,1721757,459328,56693,,56693,Gnathostomata,0.135761314,44:51.9,93518967,N,48.93951667,-14.84025
204802_5000_1_4_1_72,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,750,1000,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,221051,127.31,71.005,47,38,255,713.12,504.81,748.07,538.38,9388.3,948,8863,1060,1815,557.3,505,87.5,0.032,1844.4,28141158,110,0.366,-1.374,4.44,1926,8863,211242,1.267,9457,10.769,57,101,182,0,0,5,8,0,0,0,0,0,0,0,13.788,13.949,10,10,5746,1059569,34.948,18.579,1,530.5194385,1.102970297,217,-1.429739111,48.10405388,55.76938182,32.71889401,20.42598203,4.01209106,5.091106291,16.8545781,0.030119237,0.104662605,204802,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,1000,750,757.2,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204802,20230607,29:00.0,8.03_picheral_cnrs,2400,nan,0,20230607_1127_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,unused,0.0188,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204802,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230607,40:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,616,51449,1.8,1.15,44738.55,459690277,1721757,1721757,459328,56693,,56693,Gnathostomata,0.202022738,44:51.9,40932436,N,48.93951667,-14.84025
204803_2000_1_4_1_221,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,500,750,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,298546,123.05,58.825,66,33,255,479.72,401.44,483.27,391.7,6498.37,13536,7430,787,766,680.3,558.8,57.6,0.089,852.9,36737498,105,0.639,-0.871,1.59,14168,7430,293792,1.236,11881,13.223,71,102,164,0,0,28,35,0,0,0,0,0,0,0,2.7,2.738,3,3,3102,458533,22.981,4.926,1,616.5391903,1.216457961,222,-1.465297057,9.486832981,47.94798862,26.57657658,11.98835857,1.57372574,7.617819461,9.555882353,0.087436027,0.017502548,204803,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,750,500,752.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204803,20230614,31:00.0,8.03_picheral_cnrs,2400,nan,0,20230607_1127_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.072,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,2000_1_4_204803,zooscan,2000,5000,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230607,42:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50765,1.8,1.15,44143.8,459692371,1721761,1721761,459329,56693,,56693,Gnathostomata,0.120219514,44:51.9,63004899,N,48.93951667,-14.84025
204803_2000_1_4_1_690,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,500,750,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,516172,129,53.247,77,41,255,797.05,478.48,800.32,480.89,9080.41,19632,10671,1573,869,1231.9,533.5,174.2,0.079,1606.1,66585563,113,0.74,-0.578,2.06,20516,10671,505557,1.188,17789,23.467,84,111,160,0,0,72,55,0,0,0,0,0,0,0,4.266,4.208,4,4,4880,932416,12.665,3.403,1,810.6852671,2.307116105,214,-1.431818182,4.242640687,41.08527132,24.76635514,12.77029073,2.258710012,5.653798257,7.37012987,0.077056325,0.005966933,204803,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,750,500,752.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204803,20230614,31:00.0,8.03_picheral_cnrs,2400,nan,0,20230607_1127_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.072,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,2000_1_4_204803,zooscan,2000,5000,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230607,42:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50765,1.8,1.15,44143.8,459692840,1721761,1721761,459329,56693,,56693,Gnathostomata,0.156238241,44:51.9,98746802,N,48.93951667,-14.84025
204803_5000_1_4_1_93,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,500,750,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,178577,130.82,51.338,92,38,255,694.86,308.12,717,329.77,6413.07,4347,4032,1224,942,688.4,330.3,158,0.055,1312.1,23361803,117,0.851,-0.309,0.5,5084,4032,177693,1.163,8017,8.989,92,116,152,0,0,22,9,0,0,0,0,0,0,0,9.21,8.73,11,11,4328,702436,21.216,4.704,1,476.8346655,2.084848485,217,-1.33785822,31.11269837,38.9848647,23.50230415,15.21339285,3.112423425,4.887957317,9.32122093,0.054294733,0.073807844,204803,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,750,500,752.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204803,20230614,44:00.0,8.03_picheral_cnrs,2400,nan,0,20230607_1127_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0539,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204803,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230607,30:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,596,49782,1.8,1.15,43289.15,459692992,1721762,1721762,459329,56693,,56693,Gnathostomata,0.269348899,44:51.9,84047987,N,48.93951667,-14.84025
204804_2000_1_4_1_413,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,400,500,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,79414,142.89,45.536,93,61,252,320.03,300.7,317.03,300.32,3410.52,9327,9021,647,714,772.9,130.8,137.5,0.086,837.1,11347097,134,0.594,-0.6,0.11,9472,9021,79327,1.198,2494,3.731,106,133,174,0,0,9,13,0,0,0,0,0,0,0,8.177,8.244,7,7,2718,168702,101.592,2.835,1,317.982775,5.900763359,191,-1.332397118,3.16227766,32.1925957,24.08376963,12.1107546,2.97176828,4.075268817,4.412677878,0.085677632,0.011227666,204804,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,500,400,725.3,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204804,20230615,28:00.0,8.03_picheral_cnrs,2400,nan,0,20230608_1058_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0623,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,2000_1_4_204804,zooscan,2000,5000,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230608,48:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,611,50988,1.8,1.15,44338.2,459696918,1721766,1721766,459330,56693,,56693,Gnathostomata,0.213793181,44:51.9,83217808,N,48.93951667,-14.84025
204804_5000_1_4_1_437,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,400,500,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,492555,101.03,59.251,49,33,255,880.54,440.7,880.98,402.62,11928.8,11855,10491,1890,766,1649.9,380.1,9.2,0.043,1994.1,49762282,77,1.158,0.149,1.68,13689,10491,484284,1.233,12607,31.874,56,74,121,0,0,5,6,0,0,0,0,0,0,0,5.809,5.807,7,7,5308,840709,0.016,2.448,1,791.9220315,4.342105263,222,-2.263266206,38,58.3984955,26.57657658,17.14170347,2.865332947,5.982447342,7.22969697,0.042766323,0.054605141,204804,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,500,400,725.3,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204804,20230615,42:00.0,8.03_picheral_cnrs,2400,nan,0,20230608_1058_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0449,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204804,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230608,35:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,600,50095,1.8,1.15,43561.15,459697916,1721767,1721767,459330,56693,,56693,Gnathostomata,0.412238366,44:51.9,16130091,N,48.93951667,-14.84025
204805_5000_1_4_1_411,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,300,400,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,99096,156.98,48.197,123,84,255,207.3,302.29,212.81,299.61,2565.93,20231,12927,431,765,758.2,166.4,61.3,0.189,827,15556500,138,0.83,-0.64,9.6,20628,12927,89584,1.155,3248,6.016,119,133,165,0,0,10,9,0,0,0,0,0,0,0,5.249,5.222,6,6,2388,155829,26.953,2.816,1,355.2083134,4.56626506,171,-1.343107701,6.32455532,30.57714359,28.07017544,8.57316983,2.763059801,3.102781137,3.385224274,0.170972794,0.021130743,204805,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,400,300,471.3,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204805,20230615,34:00.0,8.03_picheral_cnrs,2400,nan,0,20230608_1058_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0239,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204805,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230608,36:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,606,50580,1.8,1.15,43982.65,459701932,1721772,1721772,459331,56693,,56693,Gnathostomata,0.200980334,44:53.7,20826807,N,48.93951667,-14.84025
204806_5000_1_4_1_67,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,200,300,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,256070,151.89,65.224,241,32,255,531.37,401.08,598.8,421.12,6696.47,1801,6701,1365,732,1107.3,294.4,161.9,0.072,1396.3,38895456,144,0.054,-1.393,3.62,1919,6701,246797,1.356,18813,10.82,92,138,213,0,0,35,31,0,0,0,0,0,0,0,6.424,6.371,4,4,4190,476513,18.89,3.502,1,570.9977673,3.765306122,223,-0.860038369,70.88018059,42.79412733,29.14798206,13.4786224,2.81005927,4.796561605,6.048780488,0.069170171,0.142677298,204806,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,300,200,509.7,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204806,20230615,26:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0168,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204806,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,10:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,617,51560,1.8,1.15,44835.4,459705759,1721777,1721777,459332,56693,,56693,Gnathostomata,0.244430254,44:53.7,57872141,N,48.93951667,-14.84025
204806_5000_1_4_1_105,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,200,300,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,120509,153.39,48.939,88,62,255,233.88,557.7,233.38,571.16,3894.98,4187,9219,452,1168,732.8,209.4,93,0.1,1168.9,18484877,150,0.247,-1.079,0.48,4576,9219,119926,1.148,4732,4.891,110,149,191,0,0,9,19,0,0,0,0,0,0,0,8.856,8.604,5,5,3236,312729,32.807,2.576,1,391.7101279,3.507177033,193,-1.111828428,13.03840481,31.94471608,25.38860104,11.24736496,3.37565331,3.331907613,5.31377899,0.099336371,0.037650243,204806,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,300,200,509.7,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204806,20230615,26:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0168,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204806,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,10:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,617,51560,1.8,1.15,44835.4,459705797,1721777,1721777,459332,56693,,56693,Gnathostomata,0.178022021,44:53.7,86342504,N,48.93951667,-14.84025
